date,daily_rental_count,avg_temp_c,min_temp_c,max_temp_c,precip_duration_hr,daily_precip_mm,avg_wind_speed_m_s,avg_rel_humidity_pct,year,month,day,dayofweek,dayofyear,weekofyear,is_weekend,is_month_start,is_month_end,is_rainy,temp_range_c,trend_idx,month_sin,month_cos,dow_sin,dow_cos,doy_sin,doy_cos,temp_x_rain,humidity_x_rain,precip_x_humidity,wind_x_rain,season
2024-01-01,48927,3.3,-0.3,7.3,2.92,0.0,1.7,83.4,2024,1,1,0,1,1,0,1,0,0,7.6,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.017201575418260506,0.9998520419557735,0.0,0.0,0.0,0.0,winter
2024-01-02,89691,2.9,2.2,4.3,1.58,0.0,1.6,72.6,2024,1,2,1,2,1,0,0,0,0,2.0999999999999996,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.03439806061360801,0.9994082116062598,0.0,0.0,0.0,0.0,winter
2024-01-03,74474,1.8,-1.1,4.0,6.25,0.6,1.6,80.4,2024,1,3,2,3,1,0,0,0,1,5.1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.051584366869408364,0.9986686402879997,1.8,80.4,48.24,1.6,winter
2024-01-04,93416,1.4,-3.3,4.7,0.0,0.0,1.9,74.3,2024,1,4,3,4,1,0,0,0,0,8.0,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.06875540848113941,0.9976335468520451,0.0,0.0,0.0,0.0,winter
2024-01-05,97979,5.0,1.4,9.1,0.42,0.0,2.3,77.1,2024,1,5,4,5,1,0,0,0,0,7.699999999999999,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.08590610426133272,0.9963032375991965,0.0,0.0,0.0,0.0,winter
2024-01-06,59055,0.7,-2.7,5.2,3.08,2.4,2.2,63.9,2024,1,6,5,6,1,1,0,0,1,7.9,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.10303137904317879,0.9946781061893646,0.7,63.9,153.35999999999999,2.2,winter
2024-01-07,32920,-4.4,-8.3,-0.9,0.0,0.0,3.1,57.4,2024,1,7,6,7,1,1,0,0,0,7.4,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.1201261651823505,0.9927586335250793,-0.0,0.0,0.0,0.0,winter
2024-01-08,67260,-4.7,-10.3,0.0,0.0,0.0,1.8,57.8,2024,1,8,0,8,2,0,0,0,0,10.3,7,0.49999999999999994,0.8660254037844387,0.0,1.0,0.13718540405660057,0.9905453876091833,-0.0,0.0,0.0,0.0,winter
2024-01-09,39401,-0.6,-1.9,0.4,13.17,1.6,2.0,84.0,2024,1,9,1,9,2,0,0,0,1,2.3,8,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.1542040475626894,0.988039023376751,-0.6,84.0,134.4,2.0,winter
2024-01-10,71631,-1.0,-4.1,3.3,0.0,0.0,1.7,85.9,2024,1,10,2,10,2,0,0,0,0,7.3999999999999995,9,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.17117705961019986,0.985240282501282,-0.0,0.0,0.0,0.0,winter
2024-01-11,84444,1.7,-2.4,4.5,0.0,0.0,1.9,80.6,2024,1,11,3,11,2,0,0,0,0,6.9,10,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.18809941761179758,0.9821499931752291,0.0,0.0,0.0,0.0,winter
2024-01-12,86810,0.9,-1.4,4.2,0.0,0.0,2.3,61.6,2024,1,12,4,12,2,0,0,0,0,5.6,11,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.20496611396949532,0.9787690698649216,0.0,0.0,0.0,0.0,winter
2024-01-13,66225,0.4,-3.8,6.4,0.0,0.0,1.4,44.3,2024,1,13,5,13,2,1,0,0,0,10.2,12,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.22177215755648186,0.975098513039961,0.0,0.0,0.0,0.0,winter
2024-01-14,29982,-0.6,-3.3,2.4,3.67,3.1,2.1,74.5,2024,1,14,6,14,2,1,0,0,1,5.699999999999999,13,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.23851257519407648,0.9711394088771653,-0.6,74.5,230.95000000000002,2.1,winter
2024-01-15,72929,-3.7,-6.9,0.9,0.0,0.0,2.5,51.3,2024,1,15,0,15,3,0,0,0,0,7.800000000000001,14,0.49999999999999994,0.8660254037844387,0.0,1.0,0.2551824131233728,0.9668929289391521,-0.0,0.0,0.0,0.0,winter
2024-01-16,81422,-2.1,-7.2,4.3,0.0,0.0,1.5,49.8,2024,1,16,1,16,3,0,0,0,0,11.5,15,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.2717767384711357,0.9623603298276545,-0.0,0.0,0.0,0.0,winter
2024-01-17,37840,0.6,-2.3,1.9,13.17,9.7,2.0,78.5,2024,1,17,2,17,3,0,0,0,1,4.199999999999999,16,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.2882906407095177,0.9575429528116719,0.6,78.5,761.4499999999999,2.0,winter
2024-01-18,78568,4.5,1.4,9.4,2.58,0.5,2.4,81.5,2024,1,18,3,18,3,0,0,0,1,8.0,17,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.3047192331091634,0.9524422234305676,4.5,81.5,40.75,2.4,winter
2024-01-19,93429,5.4,4.0,9.0,0.0,0.0,4.5,65.4,2024,1,19,4,19,3,0,0,0,0,5.0,18,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.321057654185271,0.9470596510722283,0.0,0.0,0.0,0.0,winter
2024-01-20,43165,3.4,1.9,4.9,11.17,0.4,5.3,69.5,2024,1,20,5,20,3,1,0,0,1,3.0000000000000004,19,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.3373010691361842,0.9413968285264122,3.4,69.5,27.8,5.3,winter
2024-01-21,38277,1.7,-2.4,4.3,8.58,0.4,2.5,75.8,2024,1,21,6,21,3,1,0,0,1,6.699999999999999,20,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.3534446712740877,0.9354554315134164,1.7,75.8,30.32,2.5,winter
2024-01-22,50137,-8.7,-11.9,-2.4,8.83,0.2,4.1,65.6,2024,1,22,0,22,4,0,0,0,1,9.5,21,0.49999999999999994,0.8660254037844387,0.0,1.0,0.3694836834473831,0.9292372181882051,-8.7,65.6,13.12,4.1,winter
2024-01-23,45183,-11.7,-14.0,-8.2,0.0,0.0,3.9,53.6,2024,1,23,1,23,4,0,0,0,0,5.800000000000001,22,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.38541335945432564,0.9227440286201427,-0.0,0.0,0.0,0.0,winter
2024-01-24,52637,-8.0,-11.2,-3.7,0.0,0.0,3.3,52.0,2024,1,24,2,24,4,0,0,0,0,7.499999999999999,23,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.4012289854475009,0.9159777842484877,-0.0,0.0,0.0,0.0,winter
2024-01-25,64439,-5.3,-9.7,-0.5,0.0,0.0,2.1,47.8,2024,1,25,3,25,4,0,0,0,0,9.2,24,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.4169258813287287,0.908940487313808,-0.0,0.0,0.0,0.0,winter
2024-01-26,77438,-1.7,-6.9,4.0,0.0,0.0,1.9,62.5,2024,1,26,4,26,4,0,0,0,0,10.9,25,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4324994021339788,0.901634220265486,-0.0,0.0,0.0,0.0,winter
2024-01-27,59662,-0.5,-4.6,4.6,0.0,0.0,1.8,70.0,2024,1,27,5,27,4,1,0,0,0,9.2,26,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.44794493940789115,0.8940611451454876,-0.0,0.0,0.0,0.0,winter
2024-01-28,50029,-1.5,-5.0,3.8,0.0,0.0,1.9,62.3,2024,1,28,6,28,4,1,0,0,0,8.8,27,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.4632579225674917,0.88622350294858,-0.0,0.0,0.0,0.0,winter
2024-01-29,81334,-0.4,-4.8,4.6,0.0,0.0,1.7,66.6,2024,1,29,0,29,5,0,0,0,0,9.399999999999999,28,0.49999999999999994,0.8660254037844387,0.0,1.0,0.4784338202547012,0.8781236129591848,-0.0,0.0,0.0,0.0,winter
2024-01-30,89385,1.4,-4.0,8.1,0.0,0.0,1.4,59.3,2024,1,30,1,30,5,0,0,0,0,12.1,29,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49346814167723735,0.8697638720650646,0.0,0.0,0.0,0.0,winter
2024-01-31,95804,4.7,0.7,10.6,0.0,0.0,1.9,54.1,2024,1,31,2,31,5,0,0,1,0,9.9,30,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.5083564379375122,0.8611467540480452,0.0,0.0,0.0,0.0,winter
2024-02-01,94236,2.4,-1.3,8.2,0.0,0.0,2.1,64.9,2024,2,1,3,32,5,0,1,0,0,9.5,31,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.5230943033491326,0.8522748088519838,0.0,0.0,0.0,0.0,winter
2024-02-02,97692,3.1,0.7,7.9,0.0,0.0,2.1,65.5,2024,2,2,4,33,5,0,0,0,0,7.2,32,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.5376773767406141,0.8431506618282,0.0,0.0,0.0,0.0,winter
2024-02-03,69843,4.7,-0.2,8.3,1.83,0.0,2.2,63.9,2024,2,3,5,34,5,1,0,0,0,8.5,33,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.5521013427459208,0.8337770129585915,0.0,0.0,0.0,0.0,winter
2024-02-04,75398,7.3,3.7,12.2,0.0,0.0,1.8,60.9,2024,2,4,6,35,5,1,0,0,0,8.5,34,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.5663619330814524,0.8241566360566663,0.0,0.0,0.0,0.0,winter
2024-02-05,29119,2.7,0.1,6.6,21.0,3.9,5.0,81.8,2024,2,5,0,36,6,0,0,0,1,6.5,35,0.8660254037844386,0.5000000000000001,0.0,1.0,0.580454927809098,0.8142923779467267,2.7,81.8,319.02,5.0,winter
2024-02-06,77983,1.2,0.0,2.9,7.83,0.2,2.2,83.5,2024,2,6,1,37,6,0,0,0,1,2.9,36,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.5943761565849831,0.804187157621448,1.2,83.5,16.7,2.2,winter
2024-02-07,86243,0.6,-0.9,2.7,3.25,0.0,2.1,76.6,2024,2,7,2,38,6,0,0,0,0,3.6,37,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.6081214998935418,0.7938439653781019,0.0,0.0,0.0,0.0,winter
2024-02-08,90598,0.6,-3.0,6.2,0.0,0.0,1.6,66.9,2024,2,8,3,39,6,0,0,0,0,9.2,38,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.6216868902665479,0.7832658619336791,0.0,0.0,0.0,0.0,winter
2024-02-09,48388,1.1,-2.5,6.1,0.0,0.0,2.2,66.8,2024,2,9,4,40,6,0,0,0,0,8.6,39,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.6350683134867438,0.7724559775191742,0.0,0.0,0.0,0.0,winter
2024-02-10,35426,1.7,-1.5,7.4,0.0,0.0,1.9,69.4,2024,2,10,5,41,6,1,0,0,0,8.9,40,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.6482618097757122,0.7614175109532997,0.0,0.0,0.0,0.0,winter
2024-02-11,44339,1.0,-3.1,5.5,1.5,0.0,2.2,70.6,2024,2,11,6,42,6,1,0,0,0,8.6,41,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.6612634749656386,0.7501537286959042,0.0,0.0,0.0,0.0,winter
2024-02-12,67716,3.5,-2.9,10.5,0.0,0.0,1.8,62.8,2024,2,12,0,43,7,0,0,0,0,13.4,42,0.8660254037844386,0.5000000000000001,0.0,1.0,0.6740694616546161,0.7386679638813748,0.0,0.0,0.0,0.0,winter
2024-02-13,108884,8.2,2.0,13.7,0.0,0.0,2.5,70.6,2024,2,13,1,44,7,0,0,0,0,11.7,43,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.6866759803451553,0.726963615332308,0.0,0.0,0.0,0.0,winter
2024-02-14,127297,12.9,8.8,18.3,0.0,0.0,2.2,76.4,2024,2,14,2,45,7,0,0,0,0,9.5,44,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.6990793005655562,0.7150441465537444,0.0,0.0,0.0,0.0,winter
2024-02-15,58115,4.5,0.6,11.6,13.33,10.9,2.9,89.9,2024,2,15,3,46,7,0,0,0,1,11.0,45,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.7112757519738152,0.7029130847082615,4.5,89.9,979.9100000000001,2.9,winter
2024-02-16,103469,2.3,-1.5,8.1,0.0,0.0,1.8,72.4,2024,2,16,4,47,7,0,0,0,0,9.6,46,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.7232617254437388,0.6905740195722293,0.0,0.0,0.0,0.0,winter
2024-02-17,92575,4.4,-1.2,11.7,0.0,0.0,1.7,73.5,2024,2,17,5,48,7,1,0,0,0,12.899999999999999,47,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.7350336741329413,0.6780306024735382,0.0,0.0,0.0,0.0,winter
2024-02-18,40414,6.2,1.2,9.4,10.08,17.1,2.8,81.4,2024,2,18,6,49,7,1,0,0,1,8.200000000000001,48,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.746588114532413,0.6652865452111116,6.2,81.4,1391.9400000000003,2.8,winter
2024-02-19,41446,9.1,4.2,11.9,19.5,8.9,2.3,95.8,2024,2,19,0,50,8,0,0,0,1,7.7,49,0.8660254037844386,0.5000000000000001,0.0,1.0,0.7579216274973472,0.6523456189565257,9.1,95.8,852.62,2.3,winter
2024-02-20,56697,4.3,2.8,6.8,10.08,2.6,3.4,86.3,2024,2,20,1,51,8,0,0,0,1,4.0,50,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.7690308592589181,0.6392116531380588,4.3,86.3,224.38,3.4,winter
2024-02-21,10076,1.9,0.0,4.0,24.0,17.8,5.2,92.5,2024,2,21,2,52,8,0,0,0,1,4.0,51,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.7799125224167177,0.6258885343075018,1.9,92.5,1646.5,5.2,winter
2024-02-22,30867,0.2,-1.1,1.6,17.17,8.8,4.2,84.5,2024,2,22,3,53,8,0,0,0,1,2.7,52,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.7905633969115482,0.612380204990065,0.2,84.5,743.6,4.2,winter
2024-02-23,78765,1.8,-1.0,6.1,3.83,0.4,3.5,68.8,2024,2,23,4,54,8,0,0,0,1,7.1,53,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8009803309782905,0.5986906625177214,1.8,68.8,27.52,3.5,winter
2024-02-24,57788,2.0,-1.3,5.9,6.75,2.3,2.9,68.6,2024,2,24,5,55,8,1,0,0,1,7.2,54,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8111602420785621,0.5848239578463322,2.0,68.6,157.77999999999997,2.9,winter
2024-02-25,51440,2.8,0.8,5.9,10.42,1.8,2.0,80.8,2024,2,25,6,56,8,1,0,0,1,5.1000000000000005,55,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8211001178128892,0.5707841943569036,2.8,80.8,145.44,2.0,winter
2024-02-26,101612,3.8,-1.2,9.7,0.0,0.0,1.9,65.3,2024,2,26,0,57,9,0,0,0,0,10.899999999999999,56,0.8660254037844386,0.5000000000000001,0.0,1.0,0.8307970168121247,0.5565755266413303,0.0,0.0,0.0,0.0,winter
2024-02-27,107453,5.3,1.2,9.8,0.0,0.0,3.0,52.0,2024,2,27,1,58,9,0,0,0,0,8.600000000000001,57,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8402480696078469,0.5422021592729844,0.0,0.0,0.0,0.0,winter
2024-02-28,112216,6.4,3.2,10.1,0.0,0.0,2.1,59.5,2024,2,28,2,59,9,0,0,0,0,6.8999999999999995,58,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8494504794814806,0.527668345562516,0.0,0.0,0.0,0.0,winter
2024-02-29,105034,4.8,0.3,9.6,0.0,0.0,2.2,63.6,2024,2,29,3,60,9,0,0,1,0,9.299999999999999,59,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8584015232918917,0.512978386299228,0.0,0.0,0.0,0.0,winter
2024-03-01,46525,-4.1,-7.1,0.3,0.0,0.0,4.4,38.9,2024,3,1,4,61,9,0,1,0,0,7.3999999999999995,60,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.8670985522812081,0.4981366284784055,-0.0,0.0,0.0,0.0,spring
2024-03-02,56406,-0.5,-8.1,4.1,2.0,0.0,3.2,60.4,2024,3,2,5,62,9,1,0,0,0,12.2,61,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.8755389928586302,0.4831474640149687,-0.0,0.0,0.0,0.0,spring
2024-03-03,67584,4.0,0.4,7.8,0.0,0.0,2.9,71.5,2024,3,3,6,63,9,1,0,0,0,7.3999999999999995,62,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.8837203473619977,0.4680153284438345,0.0,0.0,0.0,0.0,spring
2024-03-04,111299,5.4,-1.8,11.7,0.0,0.0,1.6,45.5,2024,3,4,0,64,10,0,0,0,0,13.5,63,1.0,6.123233995736766e-17,0.0,1.0,0.8916401947968874,0.45274469960737107,0.0,0.0,0.0,0.0,spring
2024-03-05,113837,8.0,5.5,11.0,0.0,0.0,2.9,45.1,2024,3,5,1,65,10,0,0,0,0,5.5,64,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.8992961915530253,0.4373400963303323,0.0,0.0,0.0,0.0,spring
2024-03-06,120077,6.2,2.5,10.3,0.0,0.0,2.8,58.8,2024,3,6,2,66,10,0,0,0,0,7.800000000000001,65,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.9066860720977985,0.4218060770826634,0.0,0.0,0.0,0.0,spring
2024-03-07,100894,3.9,1.2,8.2,3.83,2.1,3.0,62.4,2024,3,7,3,67,10,0,0,0,1,6.999999999999999,66,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.9138076496466615,0.4061472386305789,3.9,62.4,131.04,3.0,spring
2024-03-08,102487,2.1,-0.7,6.5,0.0,0.0,3.4,50.6,2024,3,8,4,68,10,0,0,0,0,7.2,67,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.9206588168102428,0.3903682146763026,0.0,0.0,0.0,0.0,spring
2024-03-09,80520,2.0,-2.1,7.1,0.0,0.0,2.7,50.8,2024,3,9,5,69,10,1,0,0,0,9.2,68,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.9272375462179537,0.374473674486883,0.0,0.0,0.0,0.0,spring
2024-03-10,83820,4.2,-1.8,10.6,0.0,0.0,2.1,54.0,2024,3,10,6,70,10,1,0,0,0,12.4,69,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.9335418911179212,0.35846832151248087,0.0,0.0,0.0,0.0,spring
2024-03-11,117935,6.2,2.0,10.8,0.0,0.0,2.3000000000000003,62.3,2024,3,11,0,71,11,0,0,0,0,8.8,70,1.0,6.123233995736766e-17,0.0,1.0,0.9395699859530622,0.342356891994542,0.0,0.0,0.0,0.0,spring
2024-03-12,82157,6.6,4.4,10.0,5.88,2.1,2.5,78.0,2024,3,12,1,72,11,0,0,0,1,5.6,71,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.945320046913132,0.3261441535642696,6.6,78.0,163.8,2.5,spring
2024-03-13,124399,6.5,1.3,12.0,0.0,0.0,2.7,57.6,2024,3,13,2,73,11,0,0,0,0,10.7,72,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.9507903724625832,0.3098349038318025,0.0,0.0,0.0,0.0,spring
2024-03-14,130647,8.5,3.4,15.4,0.0,0.0,2.5,58.3,2024,3,14,3,74,11,0,0,0,0,12.0,73,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.9559793438440766,0.2934339689665273,0.0,0.0,0.0,0.0,spring
2024-03-15,134727,8.9,4.0,14.5,0.0,0.0,2.3,68.5,2024,3,15,4,75,11,0,0,0,0,10.5,74,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.9608854255574977,0.27694620226893646,0.0,0.0,0.0,0.0,spring
2024-03-16,122311,10.9,4.4,18.3,0.0,0.0,2.1,54.5,2024,3,16,5,76,11,1,0,0,0,13.9,75,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.9655071658143364,0.2603764827344581,0.0,0.0,0.0,0.0,spring
2024-03-17,90798,8.8,5.4,12.2,0.75,0.1,3.7,48.0,2024,3,17,6,77,11,1,0,0,1,6.799999999999999,76,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.969843196967294,0.24372971360968387,8.8,48.0,4.800000000000001,3.7,spring
2024-03-18,127068,7.1,1.4,13.2,0.0,0.0,2.4,28.6,2024,3,18,0,78,12,0,0,0,0,11.799999999999999,77,1.0,6.123233995736766e-17,0.0,1.0,0.9738922359149924,0.22701082094141847,0.0,0.0,0.0,0.0,spring
2024-03-19,105665,6.7,3.9,9.8,1.5,0.2,3.7,60.8,2024,3,19,1,79,12,0,0,0,1,5.9,78,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.9776530844816641,0.2102247521189836,6.7,60.8,12.16,3.7,spring
2024-03-20,115264,4.4,1.2,8.7,0.0,0.0,3.4,46.5,2024,3,20,2,80,12,0,0,0,0,7.499999999999999,79,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.981124629771712,0.19337647441020586,0.0,0.0,0.0,0.0,spring
2024-03-21,125493,5.0,-1.2,11.5,0.0,0.0,2.0,46.5,2024,3,21,3,81,12,0,0,0,0,12.7,80,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.984305844499033,0.17647097349152166,0.0,0.0,0.0,0.0,spring
2024-03-22,83840,10.4,3.8,15.2,7.25,5.4,3.4,57.0,2024,3,22,4,82,12,0,0,0,1,11.399999999999999,81,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.9871957872910085,0.15951325197263655,10.4,57.0,307.8,3.4,spring
2024-03-23,128626,13.0,9.3,18.2,2.75,0.1,2.3,66.0,2024,3,23,5,83,12,1,0,0,1,8.899999999999999,82,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.9897936029670716,0.14250832791617088,13.0,66.0,6.6000000000000005,2.3,spring
2024-03-24,147852,16.2,10.5,23.4,0.0,0.0,2.4,42.5,2024,3,24,6,84,12,1,0,0,0,12.899999999999999,83,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.992098522791769,0.12546123335273648,0.0,0.0,0.0,0.0,spring
2024-03-25,60341,10.6,6.7,14.5,11.08,5.1,4.0,63.0,2024,3,25,0,85,13,0,0,0,1,7.8,84,1.0,6.123233995736766e-17,0.0,1.0,0.9941098647022418,0.10837701279187609,10.6,63.0,321.29999999999995,4.0,spring
2024-03-26,90522,7.4,3.2,12.4,10.42,11.5,2.6,77.3,2024,3,26,1,86,13,0,0,0,1,9.2,85,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.9958270335100595,0.09126072172931188,7.4,77.3,888.9499999999999,2.6,spring
2024-03-27,145906,10.4,4.4,16.2,0.0,0.0,2.0,68.4,2024,3,27,2,87,13,0,0,0,0,11.799999999999999,86,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.9972495210773451,0.07411742515094437,0.0,0.0,0.0,0.0,spring
2024-03-28,91081,10.3,7.8,12.2,10.83,1.9,1.8,81.8,2024,3,28,3,88,13,0,0,0,1,4.3999999999999995,87,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.998376906467142,0.056952196034039754,10.3,81.8,155.42,1.8,spring
2024-03-29,95119,7.6,5.0,12.3,4.75,1.4,2.8,73.0,2024,3,29,4,89,13,0,0,0,1,7.300000000000001,88,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.9992088560679753,0.03977011384605572,7.6,73.0,102.19999999999999,2.8,spring
2024-03-30,115805,8.8,3.0,15.6,0.0,0.0,2.4,56.5,2024,3,30,5,90,13,1,0,0,0,12.6,89,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.9997451236925734,0.022576263041545485,0.0,0.0,0.0,0.0,spring
2024-03-31,131051,10.6,3.4,17.7,0.0,0.0,1.9,39.9,2024,3,31,6,91,13,1,0,1,0,14.299999999999999,90,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.9999855506507186,0.005375731557583884,0.0,0.0,0.0,0.0,spring
2024-04-01,154789,12.2,5.5,19.0,0.0,0.0,1.8,32.0,2024,4,1,0,92,14,0,1,0,0,13.5,91,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.9999300657962057,-0.011826390691832589,0.0,0.0,0.0,0.0,spring
2024-04-02,173218,15.4,7.0,23.9,0.0,0.0,2.0,37.5,2024,4,2,1,93,14,0,0,0,0,16.9,92,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.9995786855478958,-0.029025013321975237,0.0,0.0,0.0,0.0,spring
2024-04-03,157061,16.6,13.9,19.7,0.25,0.0,1.8,55.9,2024,4,3,2,94,14,0,0,0,0,5.799999999999999,93,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.9989315138848577,-0.046215046983708354,0.0,0.0,0.0,0.0,spring
2024-04-04,174305,15.5,12.4,20.3,0.0,0.0,2.9,52.1,2024,4,4,3,95,14,0,0,0,0,7.9,94,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.9979887423155984,-0.06339140486951038,0.0,0.0,0.0,0.0,spring
2024-04-05,181191,14.0,10.2,18.8,0.0,0.0,2.5,51.3,2024,4,5,4,96,14,0,0,0,0,8.600000000000001,95,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.9967506498213929,-0.08054900421874167,0.0,0.0,0.0,0.0,spring
2024-04-06,166152,12.7,8.0,18.9,0.0,0.0,1.9,48.6,2024,4,6,5,97,14,1,0,0,0,10.899999999999999,96,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.9952176027737294,-0.09768276782171598,0.0,0.0,0.0,0.0,spring
2024-04-07,160750,14.8,7.7,23.4,0.0,0.0,2.0,33.4,2024,4,7,6,98,14,1,0,0,0,15.7,97,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.9933900548258936,-0.11478762552212701,0.0,0.0,0.0,0.0,spring
2024-04-08,171080,16.2,11.0,22.8,0.0,0.0,2.1,46.5,2024,4,8,0,99,15,0,0,0,0,11.8,98,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.9912685467787256,-0.13185851571739118,0.0,0.0,0.0,0.0,spring
